freq,phase
126.28909551986474,2.6091743119266058
201.85967878275568,4.590825688073394
274.89433643279796,7.398165137614679
348.9433643279797,9.743119266055047
428.0642434488588,11.625688073394496
496.53423499577343,14.102752293577982
574.6407438715131,16.051376146788993
