freq,gain
120.20636285468616,1.4756777790647504
205.3310404127257,0.6677459546814555
272.91487532244196,0.2979814536941811
337.40326741186584,0.17200447570850616
406.5348237317283,0.08882928936893547
451.93465176268273,0.03991673733193008
526.7411865864144,0.0250470224142697
